plu_code,hive_dataflow_dttm,dataflow_id,dataflow_dttm,plu_rk,plu_cmh_rk,plu_cmh_id,plu_nm,plu_type_dk,control_category_dk,control_category_desc,plu_hierarchy_lvl_1_dk,plu_hierarchy_lvl_1_desc,plu_hierarchy_lvl_2_dk,plu_hierarchy_lvl_2_desc,plu_hierarchy_lvl_3_dk,plu_hierarchy_lvl_3_desc,plu_hierarchy_lvl_4_dk,plu_hierarchy_lvl_4_desc,financial_group_dk,financial_group_desc,plu_own_production_flg,plu_hierarchy_lvl4_acrm_id,synthetic_catalog_acrm_id,synthetic_catalog_nm,synthetic_catalog_code,segment_prod_nm,segment_prod_code,syntethic_category_id,price_range_dk,price_range_desc,plu_brand_code,plu_brand_hierarchy_lvl_nm,uom_code,plu_netto_weight_amt,plu_brutto_weight_amt,weight_uom_code,plu_height_amt,plu_width_amt,plu_depth_amt,best_before_day_cnt,plu_tare_type_dk,plu_tare_type_desc,plu_stm_flg,plu_tender_flg,plu_socially_significant_flg,price_segment_dk,price_segment_desc,abc_segment_dk,abc_segment_desc,vat_rate_amt,plu_origin_country_dk,plu_vendor_dk,plu_vendor_nm,alco_flg,cost,qty
3277844,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,d1ded382289b88dd129889e003b3e074,40d5bed05acfa9b41f7f7ee945bf845e,6605,СИГАРЕТЫ CAMEL BLUE,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,0785,CAMEL,ST,0.030,0.030,кг,8.600000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,5,PREMIUM,3,30,20,RU,41000169,Дж.Т.И.,0,193.962959,78850.000
3397814,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,674652f43a659e64af3472f74b794588,ae18559407cd690ee54d564efc646d38,6026,СИГАРЕТЫ BOND STREET RED SELECTION,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,0663,BOND,ST,0.020,0.020,кг,9.000000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000170,Филип Моррис,0,126.402778,72.000
3954776,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,d8a46ebd835aca6263da0aff26573d28,628f8d4d0f56462499283b603f0e7e8c,814485,СИГАРЕТЫ LD AUTOGRAPH CL.COMP.CAFE,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2580,LD,ST,0.022,0.025,кг,8.500000000000000000,5.200000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,139.225690,386810.000
4012869,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,6192261cbcd12fa63631e9206ce7b84c,ffd5bfbb0a663d6123c6a82abe2ab791,828924,СИГАРЕТЫ PLAY TOP,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,107893,сигареты/БЕЗ БРЕНДА/10 ST,0000,БЕЗ БРЕНДА,ST,0.020,0.022,кг,10.200000000000000000,5.600000000000000000,0.900000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,132.174364,27748.000
4133273,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,7ba21c3a7e465dd0fae22ad9508723b4,44132edfeb897567b1491b56cff58c3d,1152210,СИГАРЕТЫ CAMEL COMPACT YELLOW CRUSH,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,84674,сигареты/CAMEL/ ST,0785,CAMEL,ST,0.021,0.021,кг,8.600000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,128.825820,249712.000
3332033,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,8a2fc158e554ce26d93afe01503e9578,d5433ce7b4b5385002e2bfd195cb2100,830764,СИГАРЕТЫ SOBRANIE SUPERSLIMS PINK,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4048,SOBRANIE,ST,0.030,0.030,кг,10.000000000000000000,5.500000000000000000,1.000000000000000000,730,32,Пачка,0,0,0,5,PREMIUM,3,30,20,RU,41000169,Дж.Т.И.,0,129.785714,14.000
3357067,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,9cf4330cc47703cff2cea098808d1dbc,ebddd664f6e0f0bf77efc6e811044ae6,10795,СИГАРЕТЫ KENT NANOTEK 2.0 SILVER 1П.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,217,сигареты/KENT/1 ST,2382,KENT,ST,0.025,0.025,кг,8.500000000000000000,5.500000000000000000,1.200000000000000000,730,32,Пачка,0,0,0,5,PREMIUM,3,30,20,RU,41000171,Бритиш Американ Табак,0,108.000000,2.000
3454108,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,89ae6e672308a61013a992c98ef52a50,2d23abdd5a9a19da753e93f9f81451db,252805,СИГАРЕТЫ ROTHMANS DEMI SILVER,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,3752,ROTHMANS,ST,0.024,0.024,кг,8.500000000000000000,5.500000000000000000,2.200000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000171,Бритиш Американ Табак,0,149.264262,214786.000
3693070,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,b9f48b1941c0fa10530727815f9d0b7e,431e1091b691cfb4dcde1011a0a1555b,813154,СИГАРЕТЫ PARLIAMENT TROPIC VOYAGE,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,3374,PARLIAMENT,ST,0.025,0.030,кг,8.500000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,5,PREMIUM,3,30,20,RU,41000170,Филип Моррис,0,170.766234,154.000
3276717,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,729656eb76bbf82caadb64f252ced8e2,e0989671f55de6684dc0867077542640,6372,СИГАРЕТЫ ПЕТР I ЭТАЛОН,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,7384,ПЕТР I,ST,0.025,0.025,кг,2.000000000000000000,5.000000000000000000,8.600000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,126.858226,1714.000
3674394,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,e83a4e0a7103c436dc0180ed3350ef51,cfff0813960570a361006a1fc4e7078d,786048,СИГАРЕТЫ LD AUTOGRAPH CL.COMP.LOUNG,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2580,LD,ST,0.020,0.022,кг,8.600000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,139.223680,268078.000
3994131,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,da3b05c4556c6a88f06d9865a04413e6,9486fc6ec36fa15f477ec574ef32d730,828944,СИГАРЕТЫ KENT КРИСТАЛЛ МИКС,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2382,KENT,ST,0.033,0.035,кг,9.000000000000000000,5.500000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,5,PREMIUM,3,30,20,RU,41000171,Бритиш Американ Табак,0,142.499343,761.000
3652467,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,3c77a62f7882501dd315551582d4486d,4099b46900cc7c5ea01bdc0ac840cebc,750071,СИГАРЕТЫ ЯВА ЗОЛОТ.ТУРБО ДЕМИСЛИМС,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,8885,ЯВА,ST,0.035,0.035,кг,8.500000000000000000,4.700000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000171,Бритиш Американ Табак,0,112.666667,3.000
3657239,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,f5868b74ae52dd45287245d6341e1ff9,ff64e0d7f5ff5238af4472d8ad3e3c82,769966,СИГАРЕТЫ ROTHMANS ROYALS БЛЮ,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,3752,ROTHMANS,ST,0.035,0.035,кг,8.500000000000000000,5.600000000000000000,2.200000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000171,Бритиш Американ Табак,0,123.321828,799639.000
3402641,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,3ce8e5d2c419e13a774ccff08bb4e53d,9f450bea43899716e02f1452587afb97,6413,СИГАРЕТЫ ROTHMANS ДЕМИ,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,3752,ROTHMANS,ST,0.035,0.035,кг,8.700000000000000000,5.600000000000000000,2.300000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000171,Бритиш Американ Табак,0,151.196876,974334.000
3454111,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,c54c594be4cb8bbbd5e022cf71e24957,911739e02e482d8a830eb64ba35db7e5,252806,СИГАРЕТЫ ЯВА БЕЛОЕ ЗОЛОТО КЛАССИЧ.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,8885,ЯВА,ST,0.024,0.024,кг,8.500000000000000000,5.600000000000000000,2.200000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000171,Бритиш Американ Табак,0,135.160530,511282.000
3670192,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,ec5fc41e0646130819ce9428fcf3d852,e27bab36accaec219ad47b7ed86bf330,772228,СИГАРЕТЫ ПЕТР I ЭТАЛОН КОМП.ПРЕМ.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,7384,ПЕТР I,ST,0.024,0.025,кг,10.100000000000000000,5.200000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,137.748513,86745.000
4151230,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,7f91faef940b9c6e4e0db170f233b7a1,a6fd5060a0c7d7e987ac709dd93231c9,1210136,СИГАРЕТЫ MARLBORO VISTA AROMA ZING,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,83953,сигареты/MARLBORO/ ST,2869,MARLBORO,ST,0.015,0.020,кг,8.500000000000000000,4.900000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000170,Филип Моррис,0,142.648363,35229.000
3908329,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,ba9af7e2b2aaf5531e5949993f464233,79e6d92fd9d7573e6e89a86d44b1d388,808993,СИГАРЕТЫ DAVIDOFF REACH BLUE,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,F411,ITG,ST,0.033,0.034,кг,8.700000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41001061,Империал Табак,0,139.073963,139257.000
3277868,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,924bafa9baad124431750c34f8a8883e,3a0a76b61d28a74f2147801aedc7d498,6618,СИГАРЕТЫ РУССКИЙ СТИЛЬ СИНИЕ 1П.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,208,сигареты/РУССКИЙ СТИЛЬ/1 ST,7759,РУССКИЙ СТИЛЬ,ST,0.030,0.030,кг,8.700000000000000000,5.600000000000000000,2.300000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000169,Дж.Т.И.,0,139.037037,54.000
3657190,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,ccbf1c90dd90796d2ba2d69d37da4f9b,34509d534cd403b50fec0ea1bdee1d08,774729,СИГАРЕТЫ KENT НАНО УАЙТ,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2382,KENT,ST,0.035,0.035,кг,8.500000000000000000,5.680000000000000000,1.400000000000000000,730,32,Пачка,0,0,0,5,PREMIUM,3,30,20,RU,41000171,Бритиш Американ Табак,0,186.411552,199614.000
3661696,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,da8f4b75c4a85cdfcb8c9a02d237c33c,b946eb46b97bdf6cb47491539f0780c0,768852,СИГАРЕТЫ VOGUE UNIQUE CLICK,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4607,VOGUE,ST,0.035,0.037,кг,10.000000000000000000,1.750000000000000000,3.500000000000000000,730,32,Пачка,0,0,0,5,PREMIUM,3,30,20,RU,41000171,Бритиш Американ Табак,0,142.626015,41800.000
3401634,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,a5e8aaa5e8c7c2bf0e12e981a88d236e,d7c2edf022e9774b0ccad549093a3dfb,6409,СИГАРЕТЫ LUCKY STRIKE ПРЕМИУМ БЛЮ 1П.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2740,LUCKY STRIKE,ST,0.035,0.035,кг,8.700000000000000000,5.600000000000000000,2.300000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000171,Бритиш Американ Табак,0,121.761905,42.000
3276878,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,fb6edb26c191cd4d22cd1775c5a0ad0b,aead1bd0e42c0aad101abc834951dce6,6383,СИГАРЕТЫ PARLIAMENT NIGHT BLUE,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,3374,PARLIAMENT,ST,0.025,0.025,кг,8.700000000000000000,5.600000000000000000,2.300000000000000000,730,32,Пачка,0,0,0,5,PREMIUM,3,30,20,RU,41000170,Филип Моррис,0,224.013740,280480.000
3348397,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,ae6aabe2d2289319a80d3efb7b6bb93e,cc4d74544de56a0dacf2d77833d740ad,10786,СИГАРЕТЫ WINSTON SUPER SLIMS WHITE,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4701,WINSTON,ST,0.030,0.030,кг,10.000000000000000000,5.500000000000000000,1.000000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000169,Дж.Т.И.,0,167.218271,3065.000
3277853,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,9eeb122e5f07ce1f08fbc99e30d8a11b,216b93c3d0ab921214fad143ed05ac0a,6612,СИГАРЕТЫ WINSTON SILVER,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4701,WINSTON,ST,0.030,0.030,кг,8.600000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000169,Дж.Т.И.,0,180.221469,341250.000
3669512,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,851856826decc703b9dd6d5d4ecd2dc3,2abb7bb0275869f017ed27227faa0827,763358,СИГАРЕТЫ GLAMOUR IMPULSE ПАЧКА,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,1822,GLAMOUR (ПЬЕР КАРДЕН),ST,0.016,0.017,кг,10.200000000000000000,5.600000000000000000,1.500000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,110.000000,9.000
4133221,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,fe142829373f29c524944d37895984d4,5a1b54d15b7614aac67dffaebd4b4281,1152208,СИГАРЕТЫ VOGUE КЛАССИК МОМЕНТС ПАЧКА,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,75305,сигареты/VOGUE/ ST,4607,VOGUE,ST,0.018,0.018,кг,10.100000000000000000,5.500000000000000000,1.200000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000171,Бритиш Американ Табак,0,121.130751,196680.000
3610762,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,d8b7633a714d28cf88306f195a09fd10,647cb94cec99bfc516575b11ca4a2979,694540,СИГАРЕТЫ EVE PREMIUM BLUE ПАЧКА,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,1480,EVE (ФИЛИП МОРРИС),ST,0.010,0.017,кг,10.000000000000000000,5.500000000000000000,1.300000000000000000,730,32,Пачка,0,0,0,5,PREMIUM,3,30,20,RU,41000170,Филип Моррис,0,155.064516,31.000
3699260,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,f0ad1c35d2643b6b4c8e3b8e97750c41,e827c7b785d3a087b52c3abb1daf3034,800210,СИГАРЕТЫ ROTHMANS ROYALS ДЕМИ КЛАС.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,3752,ROTHMANS,ST,0.035,0.050,кг,8.500000000000000000,4.800000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000171,Бритиш Американ Табак,0,121.674688,718844.000
3996060,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,5e9579c896f4dcb474ea07a5ce3338ac,d3848d8f313f5994d0182a90a61df5ea,824422,СИГАРЕТЫ DONTABAK COMPACT,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,0000,БЕЗ БРЕНДА,ST,0.022,0.042,кг,8.500000000000000000,5.200000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,127.247269,26235.000
4006569,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,f6015ea4019945e3937dc9b5e891ffce,bde931f55c8d24c685571c0292794e38,833596,СИГАРЕТЫ WINSTON COMPACT SHINY MIX,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4701,WINSTON,ST,0.021,0.022,кг,8.600000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,151.674498,42635.000
3212176,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,edb866b9be6730c8b933a155519add52,a489deca9cace2913e9d41e6a8d440cd,8874,СИГАРЕТЫ РУССКИЙ СТИЛЬ 100,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,7759,РУССКИЙ СТИЛЬ,ST,0.032,0.032,кг,10.000000000000000000,5.500000000000000000,1.100000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000169,Дж.Т.И.,0,127.822034,118.000
3227666,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,4bb1c3a11c10f6ac2ee1ed896eac1096,28653631cc9dbce26704fff67c4f7502,10374,СИГАРЕТЫ SOBRANIE СИНИЕ,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4048,SOBRANIE,ST,0.030,0.030,кг,8.600000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,5,PREMIUM,3,30,20,RU,41000169,Дж.Т.И.,0,207.565449,156963.000
3277810,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,fd17f6327bf54ba7b4517322769d7a58,e69b38a0088011edef7148b181f06e55,6599,СИГАРЕТЫ LD BLUE,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2580,LD,ST,0.030,0.030,кг,8.700000000000000000,5.600000000000000000,2.300000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,123.439189,296.000
3278660,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,261a5160261cd1a3b1ab37ad80038b1d,4cc1834eef57ee0da93428dcf5eb21ac,7170,СИГАРЕТЫ PARLIAMENT PLATINUM BLUE,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,3374,PARLIAMENT,ST,0.030,0.030,кг,8.700000000000000000,5.600000000000000000,2.300000000000000000,730,32,Пачка,0,0,0,5,PREMIUM,3,30,20,RU,41000170,Филип Моррис,0,176.566667,30.000
3631244,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,acea58e43448a9bfc37bc1ecfc6552e4,3df5d7c76e6b8fe1af9eea4411e6363f,743719,СИГАРЕТЫ MARLBORO COMPACT,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2869,MARLBORO,ST,0.018,0.028,кг,8.700000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,DE,41000170,Филип Моррис,0,166.835056,351197.000
